segment,count,mean,std,mae,rmse,r2
1108_1109,342,35.0,17.0,11.18254809626294,14.320387767346775,0.19024079422153173
1109_1110,354,28.0,27.0,9.16062325030546,11.23922386427168,0.18571681347885027
1110_1111,358,41.0,44.0,20.073112618259344,26.97199593811038,0.14367625719407662
1111_1112,355,71.0,27.0,16.861602025110667,22.035827464515926,0.22208530500728563
1111_2323,350,90.0,28.0,16.527864445600073,21.729864867641265,0.1700002619041303
1111_2404,230,83.0,26.0,12.904271975334252,17.11438594687779,0.1646135832795662
1112_1113,372,40.0,16.0,10.994081659283196,13.930273246986166,0.09688331112739113
1113_1114,376,45.0,16.0,11.857830019760252,14.57620851580686,0.1216339200241735
1114_1115,377,44.0,21.0,14.499532634449661,18.31944837130625,0.14692838104111872
1115_2437,372,66.0,25.0,12.03322880256095,16.4119413428291,0.12743779946369904
1117_1118,597,40.0,21.0,12.25947670368,15.836524623081864,0.08537771811224848
1118_1119,595,26.0,27.0,10.282989042929778,13.276283370258923,0.10704885581516943
1119_1120,579,72.0,92.0,35.181287932466596,52.89626808463014,0.11132306607460485
112_113,1139,115.0,43.0,25.69397494342553,32.599786780971534,0.10235010368888176
1120_1164,375,197.0,116.0,78.49072860983856,97.49589587952494,0.1985016003832636
1121_1122,1116,38.0,19.0,10.808591081418983,13.574484083095612,0.027817361787541683
1122_1123,1116,28.0,21.0,7.706174734425989,9.624509628684413,-0.02475140686697741
1123_1124,1107,24.0,21.0,7.4952034091052875,9.434069072651393,-0.01837215991052621
1124_1125,1106,64.0,38.0,17.0870424822216,22.627146473428724,0.17543973919299394
1125_1127,1106,89.0,38.0,20.94911597853944,26.463312380615562,0.2633199678168986
1127_1130,1113,83.0,47.0,22.340796729431094,29.615665915462632,0.1483632428016899
113_114,759,31.0,20.0,12.939160320163674,16.835016624172685,0.06710804312738894
1130_1140,841,138.0,96.0,44.80073568656128,61.37070986341722,0.2104481108883166
1130_2550,246,73.0,55.0,26.386842011608042,32.90964575164468,0.06168200650957434
1135_7064,360,62.0,15.0,9.952072664375688,12.176776935356214,0.114767986019501
1137_5131,367,114.0,53.0,30.472177188877815,38.40915920426011,0.1538489679778634
114_115,769,62.0,30.0,20.723955219555645,25.028757951765176,0.09717688577101014
1140_1141,592,69.0,20.0,13.715615824940574,16.906065007534426,0.00872953894668882
1140_2515,512,59.0,29.0,17.16146445378495,21.565437646232326,0.18141700854989118
1141_1142,592,37.0,12.0,10.606810971062252,12.27616804215294,-0.027524506144957828
1142_1143,593,61.0,17.0,11.031030349454602,13.478468676629383,-0.0836209525337237
1143_1144,591,28.0,21.0,11.499954029235175,13.823446851179261,-0.0046003569754711204
1144_1145,587,68.0,51.0,18.752433404592807,24.5725424896369,0.10724463453243138
1145_4869,589,72.0,23.0,13.780253529134212,17.29689563934076,-0.017545281965864135
115_37,1164,55.0,24.0,17.099489728593184,21.883870886403127,0.12728711029202333
1150_1151,486,84.0,34.0,22.298897483201596,28.557668358118324,0.14343229648847722
1151_1152,489,25.0,14.0,11.41697686717115,13.245128603609162,-0.034978825099454935
1152_1153,488,54.0,17.0,10.923175252374646,13.486982506184402,-0.10268105973792374
1153_1154,486,31.0,14.0,9.941336382817417,11.576832140133723,-0.03459254886137675
1154_946,487,100.0,43.0,20.67211712984571,26.796135819845016,0.17037399260046682
1155_1157,1045,60.0,20.0,12.012234311480375,15.15777410721039,0.160822166058728
1157_1158,1066,67.0,30.0,18.967248978169597,23.623827273029377,0.16754848386711252
1158_1159,1066,47.0,24.0,16.180173117874677,20.305395364182072,0.15092904203496682
1159_1160,1066,40.0,18.0,11.954249078002887,14.878154672303364,0.10402618312074419
116_117,393,22.0,18.0,12.44871899942443,14.266772808539116,0.09529122349675712
1160_1161,1065,25.0,11.0,7.45949515090375,9.566758591250798,0.05414834793833323
1161_1162,1056,46.0,62.0,23.12527272686379,35.0115508963894,0.0464440783542841
1162_1163,1062,56.0,69.0,37.691632573583504,49.182609398182464,0.08312310384380772
1163_1164,794,121.0,70.0,37.73605103397615,47.895576711214595,0.23992576436502178
1163_1337,263,115.0,69.0,34.566497176630506,44.69478256984491,0.2256707185874679
1164_1165,1161,65.0,39.0,14.873088519163032,20.21224574907137,0.17594859807278085
1165_1166,1187,87.0,35.0,24.25102388586295,29.293637812596995,0.191526760797741
1166_1167,1997,41.0,32.0,14.478553159577007,18.338411989171778,0.06115441971793978
1167_1168,1984,50.0,26.0,18.20276073150323,22.532668552516473,0.11185514015475351
1168_1169,1984,33.0,16.0,10.807517555330351,12.897689833286067,0.037654484443293446
1169_1170,1968,48.0,34.0,15.582753418291388,20.191043142309322,0.10191978983687544
117_118,385,36.0,35.0,11.182805299075513,15.032566597391789,0.10160749920243117
1170_1069,2421,69.0,36.0,21.742623201437254,27.109769594759968,0.15741400775296077
1171_1172,816,77.0,57.0,31.85936267050733,40.12082619028342,0.1501317259975139
1172_1173,832,75.0,68.0,32.83390706035934,40.13073249316558,0.11948506540876724
1173_1174,867,94.0,80.0,30.61900504367512,39.39863399226436,-0.002110321144704441
1174_1175,885,78.0,52.0,27.53570545037601,34.20584877013043,0.07609507175757901
1174_4725,23,189.0,183.0,49.9158641856323,64.99967245666046,-0.07945373176705339
1175_15,891,96.0,44.0,34.534462323717065,41.41985074829026,0.06897214468864221
1176_1177,16,50.0,10.0,10.407117119790913,11.832014439774067,-1.3022496833027328
1177_1178,15,108.0,15.0,21.852268546861,25.710063848180617,-3.4245451654799455
1178_1179,16,97.0,24.0,21.64505465161253,24.62172933126474,0.2301235904283676
1179_7112,3,223.0,92.0,50.30712281804108,66.18231409299192,-1.3364680113994152
118_119,394,96.0,43.0,30.758327266714527,37.68481056680625,0.12394927790686083
1181_7350,481,30.0,15.0,10.82588025095598,13.02734622337397,0.04335100986851981
1182_1550,391,32.0,34.0,6.47426513051178,8.64430430918005,0.029677588306840197
1185_1186,410,49.0,16.0,12.159528117224653,14.848847348364199,0.056832161279904314
1186_1187,412,55.0,18.0,12.259780828359506,15.654761351983387,0.1630579105263329
1187_1188,399,56.0,50.0,15.315420632261361,23.450087516947658,0.06938039286263387
1188_216,404,110.0,53.0,34.474337864185884,43.77853626329085,0.23036977322615637
119_44,2452,44.0,21.0,14.421016690846685,18.49265706632403,0.12340621332385748
1190_1191,435,41.0,50.0,16.15191027562018,21.27059465140842,0.07366989411096436
1191_1192,431,31.0,15.0,10.924032204078406,13.01296439463023,0.11136851263287395
1192_1193,432,37.0,19.0,13.412162447183972,16.03668734509713,0.13331068804392376
1193_1194,432,20.0,10.0,6.05603569898387,7.79060702935761,0.032367437321988435
1194_1195,435,51.0,26.0,13.072036163942585,16.543166161983816,0.18548816524027223
1195_664,423,91.0,43.0,26.42167781124614,33.34278153545628,0.18292453681539866
1196_1197,2026,43.0,22.0,16.365002417940477,20.380370692965055,0.09622396987265902
1197_1198,1943,79.0,30.0,17.643785823300313,21.946933133735925,0.19314224947334013
1198_1199,1396,81.0,26.0,15.081287625395387,19.177634862951287,0.2859680404663838
1198_1222,389,65.0,24.0,14.085739008549064,18.36363310698226,0.25959007408185775
1198_4782,163,93.0,37.0,24.560107428673415,31.00214701846069,0.3347378471529141
1199_1200,1405,33.0,15.0,11.35106189663396,13.246065232018356,0.0836232916479509
12_14,1763,69.0,33.0,24.925561946308118,28.781810597553463,0.10064066566282892
1200_4385,1402,38.0,17.0,10.686474223468965,13.472678605587797,0.08874137016455463
1201_1202,997,64.0,30.0,23.85064735788315,27.958308613976318,0.11628483579804061
1201_4695,417,79.0,31.0,25.13819043098973,29.246962138606623,0.11450289609439424
1202_1203,986,68.0,31.0,14.968033018999675,19.091492225735244,-0.05311682103584059
1203_6115,990,77.0,24.0,15.933054975357559,20.41683903701663,0.1639159619624142
1205_1206,472,177.0,77.0,38.37837798767838,51.99455401707204,0.2630240398412804
1206_1207,486,56.0,22.0,12.158960258985985,15.859683012779064,0.1546504311496577
1207_1208,489,33.0,11.0,5.769359113805841,7.572572637896452,-0.16324223066327903
1208_1209,483,23.0,13.0,6.45877526516939,8.857193293924114,0.037511460409765385
1209_1210,481,18.0,8.0,3.735237231045307,5.394994571222978,0.03618790201194977
1210_1211,305,26.0,13.0,7.888718364041484,9.175076586468691,0.1587002576054175
1210_3575,176,62.0,25.0,14.23462241329122,18.100811150877043,0.20878757433639616
1211_3575,306,32.0,13.0,7.212693562914492,9.511579559499152,0.18120313262230292
1212_1213,522,32.0,16.0,8.291097433177049,10.18979256342725,0.20351113159605727
1213_1214,520,17.0,7.0,3.1459048021449525,4.6171602609637805,-0.06452660634945295
1214_1215,512,18.0,12.0,5.038711963646963,6.999847510044587,0.010020773382559134
1215_1216,513,31.0,17.0,6.0019130396963165,8.672192076716415,-0.020335576608648154
1216_1217,522,43.0,23.0,15.432394489823507,19.47902783213214,0.19377829153804982
1217_4563,514,155.0,60.0,34.029623211902255,42.84487033245928,0.14276574109758755
1218_1258,359,95.0,34.0,15.51167828749117,20.063323005416567,0.2640831286788874
1218_1270,1156,67.0,22.0,13.100129970789126,16.230642808801424,0.2016974594821761
1219_1220,2144,59.0,21.0,15.195137263160438,18.878011337815447,0.12430214654594474
1220_1221,2266,58.0,39.0,18.59022974460167,22.985889370691897,0.14603131029897398
1221_664,2154,76.0,33.0,24.05536629236199,29.463209955287233,0.11088248590029248
1222_1223,395,27.0,11.0,9.089404227359186,10.883840959208872,-0.0017270232143644648
1223_1224,392,27.0,9.0,6.249457223774292,7.912072299637556,-0.04752375944883225
1224_1225,388,32.0,17.0,10.01662727931279,11.708217873966145,-0.0360956190842725
1225_1226,387,73.0,38.0,18.92794500402162,24.66440252832465,0.19890756718565994
1226_1227,385,45.0,17.0,8.385524397928595,11.655850828376305,0.11851078451218411
1227_1228,394,67.0,53.0,17.033707085952823,20.624194828953783,0.013484588932246022
1227_1253,3,65.0,19.0,23.216073202172733,24.7089455709506,0.1840231777466893
1228_1244,764,32.0,11.0,6.834084874944821,8.680578095488185,0.1265867167450162
1229_1231,366,52.0,28.0,10.667300062057908,14.045407713690027,-0.170789555957213
1231_1232,692,24.0,7.0,5.3931792776687075,7.088094218386187,-0.05988093619212331
1231_1235,4,35.0,8.0,6.088276637835783,10.615664620861942,-0.23498449690542378
1232_1233,700,26.0,14.0,6.219285563461531,8.674883860970358,0.03570463862988271
1233_1234,697,31.0,22.0,6.867067996215264,9.521387988578246,-0.05025585051002257
1234_7358,686,74.0,136.0,30.010664642546782,63.420770181442506,0.009736281516865897
1235_1251,664,50.0,24.0,12.59282504951917,16.98784716953072,0.1610323966407723
1237_1238,344,78.0,29.0,18.978171918560314,24.58157904999236,0.1806445542195343
1238_1239,349,50.0,24.0,13.023736368814,16.96861808984785,0.13006545499349853
1239_247,350,66.0,23.0,14.897685211168806,18.847902609945397,0.22808548824597585
1240_1241,352,27.0,13.0,9.81659345986864,11.398352413336763,0.05926105788984071
1241_1242,349,26.0,13.0,6.969048615484698,8.715616290100034,0.09679435049709884
1242_1277,347,72.0,36.0,18.081304044585547,24.301342441537358,0.2261195634173524
1243_4696,410,41.0,13.0,9.151802200296162,11.058928180789836,0.033797610331217864
1244_1246,70,30.0,26.0,9.42414525886906,11.072570286021794,-0.03413180522063164
1244_254,356,151.0,40.0,21.236647643580206,26.6390419925763,0.014806983186577694
1245_4693,360,43.0,15.0,10.825934369335252,13.010383213643992,0.013967131414796996
1246_1229,752,31.0,16.0,9.136099327394836,10.93678199490859,0.09788827835185132
1247_1248,366,47.0,15.0,11.008141212651054,13.521211174523893,0.04472369678040533
1248_1273,362,89.0,39.0,26.57997820726973,32.59585448492437,0.10191218583369355
1249_1247,367,26.0,42.0,10.81201010531185,13.775411306443774,0.08040235502416615
1250_4698,406,42.0,13.0,9.39705519344915,11.494227095603422,0.10103999466490088
1251_253,502,151.0,48.0,23.56435605980618,29.942594880968294,0.07021927851219556
1251_7130,163,35.0,35.0,16.446999224938843,21.92354909003655,0.20057383709458332
1253_969,3,96.0,40.0,23.581552928539683,27.62673990842256,-0.5675789186920699
1254_1255,363,62.0,30.0,18.984772418208923,24.288723854781555,0.12145974244491797
1255_1256,365,23.0,9.0,7.267652919799157,8.821123175542663,-7.218176206680305e-05
1256_4694,360,57.0,18.0,11.95815680708739,15.171044028519246,0.10663186310805484
1258_1259,365,42.0,19.0,11.162411092291366,13.85862597794422,0.12974005106621533
1259_1260,365,47.0,13.0,10.560433736488251,12.635825359662084,0.02035545178165865
126_6182,368,80.0,28.0,19.764696184835685,24.606390785525424,0.12062815818286177
1260_1262,7,73.0,22.0,13.090377258620931,16.280169391937157,-1.9449323936685268
1260_6130,357,40.0,19.0,11.466827517829923,15.01131302858623,0.017747455831074066
1262_4692,362,62.0,21.0,14.75556826903746,18.785667995071734,0.10857402547553963
1265_6115,394,91.0,28.0,17.67159683921468,22.60812654063736,0.1396284881991784
1266_1267,409,57.0,40.0,10.605961208372836,13.338946832304917,0.03798062322161866
1267_1268,406,37.0,13.0,9.296324398670338,12.278762373572391,0.08383947197599784
1268_1269,408,51.0,12.0,8.233002487494815,10.31335339360754,0.17026566774624596
1269_1265,407,31.0,13.0,8.414494522245835,9.757347478602876,0.06533021944346229
127_112,745,90.0,36.0,25.429692311446964,31.360668713480635,0.14011125571077265
1270_1272,1164,64.0,23.0,13.71209971043357,17.83960441614325,0.0690910423330443
1272_1273,1166,48.0,27.0,17.832392438896527,22.052085961189412,0.0681460202547457
1273_1274,1541,80.0,32.0,23.194627892709253,28.406553531592415,0.12688174579187017
1274_1275,1544,67.0,22.0,14.974649431301431,18.93063251014143,0.14421160740783867
1275_1276,1544,24.0,15.0,11.210273718387494,12.96148752901978,0.1066634849541952
1276_1277,1530,54.0,22.0,12.444595449765618,15.738944528048947,0.22062856275284992
1277_1219,2143,42.0,17.0,11.556856933715467,14.847198283208462,0.11908340257878924
1278_1282,994,139.0,40.0,29.791696904884486,37.89148433189362,-0.03494071095735052
1278_1934,634,131.0,52.0,35.55121884278531,45.772023580957644,0.012875341825723474
1279_1282,552,144.0,43.0,29.87264974664277,38.52253353149224,0.015589947652745573
1279_1283,481,146.0,44.0,29.998613830126097,39.449699680952314,0.03459398848049733
1279_1934,523,134.0,61.0,41.09372906144558,53.3749102886746,0.04472097892319049
1280_6348,543,82.0,186.0,27.003298462845144,36.511007536039,0.021825839870546537
1280_6366,360,105.0,37.0,28.599093374357107,34.608960753692884,0.07263843831455175
1281_1329,613,59.0,31.0,22.832954166098794,28.493786467766686,0.09167879100664955
1282_4456,1567,110.0,57.0,31.827241952584362,40.564052702662174,0.020778831629140404
1283_4456,728,80.0,38.0,27.243267766977596,33.711479193051034,0.031674838435773345
1283_7579,2277,123.0,41.0,29.10100778135154,36.84242095269904,0.08002121579293131
1284_1285,2285,133.0,92.0,34.986499345544054,48.80429698701728,0.17936853974510125
1285_1016,2967,151.0,55.0,35.7043076828006,45.2252675548149,0.1642257425011021
1285_1286,997,183.0,61.0,38.296092485895095,47.83060323744978,0.2296907861619032
1285_1287,539,194.0,56.0,34.99534793181668,44.4605398636201,0.2052793247099003
1286_1288,994,74.0,38.0,24.69430205361553,31.06073020853828,0.13949438473282683
1287_1288,547,62.0,31.0,21.237851327092073,27.079868948360964,0.06551690653817344
1288_1289,1549,43.0,22.0,13.885149115927275,17.659325158958065,0.1254175688282746
1289_1290,955,104.0,43.0,29.332259153442624,35.98796528966267,0.08076711268278536
1289_1360,617,101.0,46.0,29.77447952523937,37.975947656580686,0.1956626583519575
129_130,867,31.0,14.0,10.182935846451215,12.558594738086141,0.054409623329679246
1290_1291,1401,95.0,52.0,32.84542225319269,40.78616014682038,0.16174239491466003
1291_1292,817,61.0,23.0,15.120584449021287,19.621421541832994,0.17692805643527965
1291_2389,580,98.0,36.0,27.504276880150588,33.27473848337703,0.0799133463096704
1292_1293,823,45.0,28.0,11.446769974308014,13.96753232639935,0.071972425638817
1293_1294,807,56.0,30.0,16.495486475050345,21.044773049237804,0.055714715160462225
1294_1295,820,84.0,39.0,26.206987040928826,33.386969320933346,0.1937906161424453
1295_1296,815,48.0,29.0,12.113960696134088,16.11072590104181,0.05509659455065519
1296_1297,802,70.0,47.0,19.500189246134802,27.838794209641772,0.12370201186737129
1297_1298,807,47.0,31.0,17.035605288700108,22.2671747108762,0.10980521444483782
1298_1121,256,113.0,54.0,36.82142807694622,46.16161157632903,0.18795477566271102
1298_1299,558,86.0,40.0,27.727850116981696,33.75207600166917,0.06481602548201915
1299_1300,767,66.0,41.0,24.602444677161575,32.38131245063073,0.10965197354536582
130_131,863,32.0,10.0,7.861700325735791,9.38386528347913,0.046374793539939785
1300_1301,1134,75.0,43.0,30.017124289359195,36.99754456056743,0.13545194960393192
1301_1302,1147,34.0,15.0,10.665379644649743,12.282844503566428,0.05512986045745116
1302_1303,1150,45.0,23.0,15.948083082910586,20.195072249426953,0.07779044785274569
1303_1304,783,26.0,14.0,10.079688258973794,11.46097057608482,0.0721278829085239
1303_5129,373,63.0,26.0,16.568909870284774,21.70967987138138,0.10604875513183842
1304_1305,775,74.0,44.0,23.37445302520836,29.721256531233482,0.11056432674357175
1305_1306,627,78.0,43.0,25.92525765542333,33.737879895896775,0.17854471265526528
1305_1320,564,97.0,84.0,33.11365124637688,45.40329322671534,0.13767195057513837
1306_1307,628,29.0,20.0,10.684172858627274,13.703379684018804,0.16395834135100407
1307_1308,632,20.0,14.0,5.4130794257089665,6.940483733422249,-0.12164793649324923
1308_1309,627,38.0,24.0,12.95863223682761,16.55738054817924,0.07341285785561846
1309_1310,389,73.0,33.0,23.628401605291835,29.652155640019814,0.12188341068290709
131_164,481,64.0,14.0,9.761466212535263,12.043717162304535,0.030368002089183443
1310_1311,396,65.0,27.0,18.10315414472657,22.106707811048455,0.22422455132964592
1311_1312,396,30.0,13.0,7.67064323001291,8.931728783639674,0.10761506932265552
1312_1313,395,24.0,13.0,9.633008727806402,11.38094825256696,0.11719386947252153
1313_1055,390,90.0,62.0,28.181710765056224,35.73291272459495,0.0937819970694116
1314_1316,356,30.0,14.0,8.46382771561874,9.939913818451668,0.15615239266165237
1315_1317,353,104.0,51.0,31.116911382170738,40.173312330954374,0.2658920516080048
1316_1315,357,25.0,12.0,8.794868224954207,10.135388371436502,0.10847393690978602
1317_1318,613,35.0,16.0,11.245145957208257,14.448290452484652,0.193844523616857
1318_1319,615,33.0,14.0,10.213918669601643,12.430757374837528,0.1606374707683732
1319_1281,613,17.0,9.0,4.504729189972549,6.337979748690228,0.04338649754009094
1320_1321,560,52.0,122.0,13.532896774603097,26.5708625032351,0.04168653917313703
1321_1322,551,33.0,13.0,8.830803448925753,10.455093278058147,0.06333727919936738
1322_1323,560,31.0,13.0,9.884221955406643,11.668901432775446,0.058969249471729546
1323_1324,559,31.0,15.0,9.890223125565923,11.505724434791384,0.05458360410445229
1324_7068,555,46.0,23.0,9.423307710246071,11.84301559927996,-0.05600029778290727
1325_1326,592,46.0,29.0,14.027363146413652,17.963409711054286,0.09742819088582966
1326_1327,587,42.0,30.0,11.81418714249204,15.36917891698916,0.1279997936626418
1327_1328,588,32.0,20.0,12.290532016685164,15.061978927767294,0.12169785050472803
1328_1329,591,85.0,48.0,23.569686387463054,30.660245963683206,0.18518059416854715
1329_1330,1195,43.0,21.0,12.908428847978568,17.308172694942474,0.15695536303064095
133_134,426,47.0,14.0,10.688479072426162,13.246743860857219,0.013096503676807925
1330_1331,812,79.0,37.0,29.0927798959257,35.18521081625429,0.07589034381007198
1330_2919,142,53.0,28.0,21.764487544059623,26.90076101788304,0.11463646788372639
1331_1332,1185,57.0,27.0,18.03086160636239,22.89409414852305,0.17639539354042055
1332_1333,1173,43.0,28.0,14.056008956556878,18.505799231978298,0.1399180549211373
1333_1334,1192,55.0,34.0,24.847191653146087,30.44489623988621,0.11468618771090378
1334_1335,235,65.0,50.0,21.83641184771206,29.03180294349242,0.20888490730641696
1334_2985,373,84.0,44.0,27.75597631234829,36.08160983802903,0.20977280825293199
1334_7293,556,40.0,40.0,18.193192218314724,23.500791595561278,0.12318131319814718
1335_1336,799,28.0,17.0,10.217220172826803,12.648261769365563,0.1488322331438312
1336_1337,599,88.0,36.0,25.239548678557487,30.933164884452786,0.18714568381068963
1337_1338,865,39.0,19.0,12.072198160286632,16.13005704068903,0.08135951453864965
1338_1339,862,45.0,16.0,11.615295516887699,14.345892961095373,0.12402955330704424
